timestamp	source_workload	destination_workload	request_protocol	response_code	grpc_response_status	response_flags	reporter	node	total_request	istio_request_bytes_sum	istio_request_duration_milliseconds_sum	class
2025-02-06 09:11:44	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:44	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:44	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:44	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:44	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:44	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:44	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:44	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32349	5017385	232516.95	1
2025-02-06 09:11:44	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:44	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:44	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:44	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:44	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:44	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:44	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:44	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64905	13823175	80233.5	1
2025-02-06 09:11:44	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:44	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32349	8653320	2788857.5	1
2025-02-06 09:11:44	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64932	9415930	336751.75	1
2025-02-06 09:11:44	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:44	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:44	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:44	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:44	frontend	cartservice	grpc	200	0	-0	destination	node1	811146	118030010	4480713.45	1
2025-02-06 09:11:44	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:44	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:44	frontend	shippingservice	grpc	200	0	-0	destination	node2	194350	27740708.5	273178.8	1
2025-02-06 09:11:44	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:45	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:45	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:45	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32349	5017385	232516.95	1
2025-02-06 09:11:45	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:45	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32349	8653320	2788857.5	1
2025-02-06 09:11:45	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:45	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:45	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:45	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:45	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:45	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:45	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:45	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:45	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:45	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:45	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:45	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:45	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:45	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:45	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:45	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:45	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:45	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:45	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:45	frontend	cartservice	grpc	200	0	-0	destination	node1	811146	118030010	4480713.45	1
2025-02-06 09:11:45	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:45	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:45	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64932	9415930	336751.75	1
2025-02-06 09:11:45	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:45	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:45	frontend	shippingservice	grpc	200	0	-0	destination	node2	194350	27740708.5	273178.8	1
2025-02-06 09:11:45	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:45	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64905	13823175	80233.5	1
2025-02-06 09:11:45	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:46	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:46	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:46	frontend	cartservice	grpc	200	0	-0	destination	node1	811146	118030010	4480713.45	1
2025-02-06 09:11:46	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:46	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:46	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:46	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:46	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:46	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:46	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:46	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64932	9415930	336751.75	1
2025-02-06 09:11:46	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:46	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:46	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:46	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:46	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:46	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:46	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:46	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32352	8654320	2789156.5	1
2025-02-06 09:11:46	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:46	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:46	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32349	5017385	232516.95	1
2025-02-06 09:11:46	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:46	frontend	shippingservice	grpc	200	0	-0	destination	node2	194350	27740708.5	273178.8	1
2025-02-06 09:11:46	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:46	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:46	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:46	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:46	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:46	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64905	13823175	80233.5	1
2025-02-06 09:11:46	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:46	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:46	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:46	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:47	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:47	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:47	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64940	9416930	336801.6	1
2025-02-06 09:11:47	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:47	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:47	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:47	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:47	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:47	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:47	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:47	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:47	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:47	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:47	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:47	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32349	5017385	232516.95	1
2025-02-06 09:11:47	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:47	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:47	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:47	frontend	shippingservice	grpc	200	0	-0	destination	node2	194350	27740708.5	273178.8	1
2025-02-06 09:11:47	frontend	cartservice	grpc	200	0	-0	destination	node1	811246	118044030	4481252.9	1
2025-02-06 09:11:47	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:47	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:47	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:47	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:47	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32352	8654320	2789156.5	1
2025-02-06 09:11:47	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:47	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:47	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:47	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:47	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:47	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64905	13823175	80233.5	1
2025-02-06 09:11:47	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:47	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:47	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:48	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:48	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:48	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:48	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64940	9416930	336801.6	1
2025-02-06 09:11:48	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:48	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:48	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:48	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:48	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:48	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:48	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:48	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:48	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64905	13823175	80233.5	1
2025-02-06 09:11:48	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:48	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:48	frontend	shippingservice	grpc	200	0	-0	destination	node2	194350	27740708.5	273178.8	1
2025-02-06 09:11:48	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:48	frontend	cartservice	grpc	200	0	-0	destination	node1	811246	118044030	4481252.9	1
2025-02-06 09:11:48	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:48	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:48	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:48	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32352	8654320	2789156.5	1
2025-02-06 09:11:48	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:48	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:48	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:48	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:48	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:48	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:48	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:48	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:48	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:48	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:48	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:48	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32353	5017790	232526.1	1
2025-02-06 09:11:49	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:49	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:49	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:49	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:49	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32352	8654320	2789156.5	1
2025-02-06 09:11:49	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:49	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:49	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:49	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:49	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64915	13825275	80242.9	1
2025-02-06 09:11:49	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:49	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:49	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:49	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:49	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64940	9416930	336801.6	1
2025-02-06 09:11:49	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:49	frontend	shippingservice	grpc	200	0	-0	destination	node2	194372	27743562	273210.9	1
2025-02-06 09:11:49	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:49	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:49	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:49	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:49	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:49	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:49	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:49	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:49	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:49	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:49	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:49	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:49	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:49	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:49	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32353	5017790	232526.1	1
2025-02-06 09:11:49	frontend	cartservice	grpc	200	0	-0	destination	node1	811246	118044030	4481252.9	1
2025-02-06 09:11:49	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:50	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
2025-02-06 09:11:50	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:50	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:50	frontend	currencyservice	grpc	200	2	UC	destination	node2	30	5270	236795	0
2025-02-06 09:11:50	frontend	currencyservice	grpc	200	0	-0	destination	node2	2640036	343954470	11252855.55	1
2025-02-06 09:11:50	frontend	cartservice	grpc	200	0	-0	destination	node1	811246	118044030	4481252.9	1
2025-02-06 09:11:50	frontend	shippingservice	grpc	200	0	-0	destination	node2	194372	27743562	273210.9	1
2025-02-06 09:11:50	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:50	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:50	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:50	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:50	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:50	frontend	adservice	grpc	200	0	-0	destination	node4	518704	61971016.5	1077517.5	1
2025-02-06 09:11:50	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647756	114190335	7644438.05	1
2025-02-06 09:11:50	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:50	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32353	5017790	232526.1	1
2025-02-06 09:11:50	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64915	13825275	80242.9	1
2025-02-06 09:11:50	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64940	9416930	336801.6	1
2025-02-06 09:11:50	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32352	8654320	2789156.5	1
2025-02-06 09:11:50	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:50	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:50	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:50	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:50	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32350	11667520	95231.25	1
2025-02-06 09:11:50	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:50	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:50	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:50	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:50	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:50	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:50	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:50	frontend	adservice	grpc	200	4	-0	destination	node4	11	1038	505.6	0
2025-02-06 09:11:50	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:50	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:51	frontend	currencyservice	grpc	200	14	UC	destination	node2	27	2965	138069	0
2025-02-06 09:11:51	frontend	productcatalogservice	grpc	200	0	-0	destination	node5	4216527	524277485	4951916.35	1
2025-02-06 09:11:51	frontend	shippingservice	grpc	200	0	-0	destination	node2	194372	27743562	273210.9	1
2025-02-06 09:11:51	frontend	currencyservice	grpc	200	14	UF	destination	node2	152	12849	39.85	0
2025-02-06 09:11:51	loadgenerator	frontend	http	200		-0	destination	node3	745903	810141875	93293678	1
2025-02-06 09:11:51	checkoutservice	shippingservice	grpc	200	0	-0	destination	node2	64915	13825275	80242.9	1
2025-02-06 09:11:51	frontend	adservice	grpc	0		DR	destination	node4	488	67190	1005.55	0
2025-02-06 09:11:51	checkoutservice	emailservice	grpc	200	0	-0	destination	node4	32354	11668700	95243.45	1
2025-02-06 09:11:51	checkoutservice	paymentservice	grpc	200	14	UC	destination	node5	6	810	68600	0
2025-02-06 09:11:51	checkoutservice	paymentservice	grpc	200	2	UC	destination	node5	2	270	3205	0
2025-02-06 09:11:51	checkoutservice	currencyservice	grpc	200	14	UC	destination	node2	1	115	235	0
2025-02-06 09:11:51	frontend	recommendationservice	grpc	0		DR	destination	node1	23	4495	2496.65	0
2025-02-06 09:11:51	loadgenerator	frontend	http	302		-0	destination	node3	162474	186843950	2898806.45	0
2025-02-06 09:11:51	frontend	recommendationservice	grpc	200	0	-0	destination	node1	647836	114202180	7645226.45	1
2025-02-06 09:11:51	recommendationservice	productcatalogservice	grpc	200	0	-0	destination	node5	647799	78754758	802250.65	1
2025-02-06 09:11:51	checkoutservice	cartservice	grpc	200	0	-0	destination	node1	64940	9416930	336801.6	1
2025-02-06 09:11:51	frontend	cartservice	grpc	0		DR	destination	node1	15	2025	60.85	0
2025-02-06 09:11:51	frontend	checkoutservice	grpc	200	0	-0	destination	node4	32352	8654320	2789156.5	1
2025-02-06 09:11:51	checkoutservice	currencyservice	grpc	200	14	UF	destination	node2	14	1330	3.15	0
2025-02-06 09:11:51	frontend	currencyservice	grpc	0		DR	destination	node2	18	2910	73.05	0
2025-02-06 09:11:51	frontend	checkoutservice	grpc	200	13	-0	destination	node4	234	61850	91568.5	0
2025-02-06 09:11:51	loadgenerator	frontend	http	500		-0	destination	node3	813	955050	728003.45	0
2025-02-06 09:11:51	checkoutservice	productcatalogservice	grpc	200	0	-0	destination	node5	79318	10005275	88350.05	1
2025-02-06 09:11:51	checkoutservice	paymentservice	grpc	200	0	-0	destination	node5	32353	5017790	232526.1	1
2025-02-06 09:11:51	loadgenerator	frontend	http	200		DC	destination	node3	3	3150	8050	0
2025-02-06 09:11:51	frontend	shippingservice	grpc	0		DR	destination	node2	1	135	0	0
2025-02-06 09:11:51	frontend	productcatalogservice	grpc	0		DR	destination	node5	23	2865	73.65	0
2025-02-06 09:11:51	frontend	cartservice	grpc	200	0	-0	destination	node1	811246	118044030	4481252.9	1
2025-02-06 09:11:51	checkoutservice	currencyservice	grpc	200	0	-0	destination	node2	111846	15105270	390412.95	1
2025-02-06 09:11:51	frontend	adservice	grpc	200	0	-0	destination	node4	518790	61980402.5	1077685.6	1
2025-02-06 09:11:51	checkoutservice	paymentservice	grpc	200	14	UF	destination	node5	7	775	4.2	0
